target,text
1,"”Guuddiga Doorashada haddii aanu nahay Kooramka haddii uu inoo buuxsamo xildhibaannadaasna aanu xal laga gaarin caqabad dalka ku sii ahaan maayaan khilaafyadaasi oo horay ayaa looga sii soconayaa, doorashada Guddoonka iyo kan madaxweynahana waa la dooranayaa"
1,Safiina ayaa tibaaxay in haddii madaxda isku haysa xildhibaanadaas oo ay doorashadooda xallin laga gudbayoDoorashada Soomaaliya ayaa mareysa meel xasaasi ah iyadoo kuraas badan ka doortay oo qiyaas ahaan gaaraya boqolkiiba konton iyo shan
1,laba Xidigle Colaad Cabdullaahi Dalabeey oo ah Taliyaha Ciidanka Nabadsugida Gobolka Hiiraan Xubin laba Xidigle Muuse Salaad Wehliye Xubin laba Xidigle Xuseen Axmed Maxamed Xubin
1,Xubnaha Guddigaan uu Magacaabay Madaxweynaha HirShabeelle Cali Guudlaawe Xuseen ayaa laga sugayaa baarista dilkii loo geystay Taliyihii Saldhiga Booliiska Degmada Beledweyne Allaha u naxariistee Maxamed Xuseen Maxamuud Duurdege
1,Guddiga Doorashooyinka heer dowlad Goboleed ee Jubbaland ayaa Maanta Magaalada Kismaayo ee Xarunta Gobolka Jubbada Hoose ku qabanaya doorashada Saddex kamid ah kuraasta Golaha Shacabka
1,"Guddiga ayaa shalay soo gebagabeeyay diiwaangelinta lixda musharrax ee ku tartami doona Saddexda kursi, waxaana kuraasta la dooranaya iyo musharrixiinta ku tartami doonta ay kala yihiin"
1,"Hop# oo uu hadda ku fadhiyo Guddoomiyaha Guddiga Maaliyadda ee Golaha Shacabka Maxamuud Cabdullaahi Siraaji, waxaana ku tartami doona Wasiirkii hore ee Howlaha Guud ee Xukuumaddii RW Kheyre Saadaq Cabdullaahi Cabdi iyo Cabdullaahi Aadan Cabdi "
1,Kursiga Hop# oo uu hadda ku fadhiyo Cali Maxamed Muuse ayaa waxaa Maanta ku tartami doona Sahra Cabdi Cilmi iyo Nasro Mahdi Caraale
1,"Madaxweynaha Puntland Siciid Cabdullaahi Deni, ayaa maanta shirguddoomiyey shirka todobaadlaha ah ee Golaha Wasiirada Puntland, oo todobaadkan looga hadlay arrimo ay ka mid yihiin amniga, kordhinta mushaharaadka shaqaalaha, ansixinta dhismaha shirkada korontada Puntland PEPCO iyo ansixinta magac bedelka Wasaaradda Waraafinta"
1,"Guddiga Doorashada heer dowlad Goboleed ee Galmudug ayaa shaaciyay qabashada doorashada ka kursi ee deegaan doorashadoodu tahay Magaalada Gaalkacyo oo ah Goobta degaan doorashada labaad ee GalmudugQoraal kasoo baxay Guddiga ayaa lagu soo bandhigay liiska  kursi ee doorashadooda lagu qabanayo Magaalada Gaalkacyo, kuwaas oo kala ah"
1,Hop# oo kursigaan uu ku fadhiyo Warsame Maxamed Xasan Joodax Hop# oo uu hadda ku fadhiyo Qaasim Maxamed Jaamac Hop# oo dhowrkii sano ee la soo dhaafay uu ku fadhiyo Wasiirkii hore ee Amniga Galmudug Axmed Macalin Fiqi
1, Hop# ayaa waxaa hadda ku fadhiya Wasiir kuxigeenka Wasaaradda Gaadiidka iyo duulista Hawada Xersi Aadan Rooble Hop# oo ay ku fadhido Ubax Tahliil Warsame
1,"Maamulka Koonfur Galbeed ayaa Maanta soo gebagabeeyay degaan doorashada labaad ee degmada Baraawe halka Maamulada Puntland, Galmudug iyo HirShabeelle ay shaaciyeen kuraasta lagu qabanayo degaan doorashada labaad"
1,"Ciidanka Xoogga dalka Soomaaliyeed gaar ahaan Ururka aad ee Guutada aad ayaa Howlgal qorsheysan ka fuliyey tuulooyin hoostaga degmada Walanweyn ee Gobolka Shabeellaha Hoose, halkaas oo maalmihii la soo dhaafay ay kajireen dbibaayooyin kala duwan"
1,"Ciidamada ayaa sigaar ah howlgalka uga fuliyay degaannada kala ah Warta bula caday , warmuse, dhiktaray, garfale oo hoostaga degmada walaweyn ee gobolka Shabellaha hoose, iyada oo degaannadaas ay mararka qaar weeraro ka fuliyaan Xubno katirsan AlShabaab"
1,"Kursiga Hop# oo uu ku fadhiyo Ibraahim Maxamed Xuseen Buulle ayaa waxaa ku tartami doona Cadar Xareed Jibriil iyo Ifraax Cabdiqani YuusufDowlad Goboleedka Jubbaland ayaa wada sidii uu u dardar gelin lahaa doorashada Golaha Shacabka, waxaana Maamulkaas uu ilaa iyo hadda shaacin doorashada kuraasta taalla Magaalada Garbahaareey oo ah degaan doorashada labaad"
1,"Golaha ayaa ansixiyey dhismaha shirkada korontada Puntland PEPCO oo ay ku mideysnaan doonaan dhammaan shirkadaha korantada ee ka jira Puntland, waxaana Golaha u soo gudbisay Wasaaradda Tamarta iyo Macdanta oo ka duuleysa Xeerkii Madaxweynuhu shirkaddan ku dhisay kii Bishii April "
1,"Sidoo kale wuxuu Goluhu ansixiyey magaca cusub ee Wasaaradda Isgaarsiinta, Tiknoolajiyadda, Warfaafinta, Dalxiiska, Hiddaha iyo DhaqankaUgu danbeyn Madaxweyne Deni ayaa boggaadiyay in lagu guuleystay oo ay si wanaagsan u dhaqan gashay mushahaar kordhinta loo sameeyay shaqaalaha Pumtland"
1,Hop# oo afartii sano ee la soo dhaafay uu ku fadhiyay Cabdikariin Khaliif Cabdi Dhalac Hop# oo uu hadda ku fadhiyo Cabdiraxmaan Maxamed Xuseen Odawaa Hop# oo ay ku fadhiso Duniya Maxamed Cali 
1,Hop# oo uu ku fadhiyo Cali Axmed Shariif Cusmaan Hop# oo dhowrkii sano ee la soo dhaafay ay fadhiso Maryan Maxamed Xuseen Hop# oo ay ku fadhido Maryan Xaaji Cabdi Geedi
1,Taliyaha Ururka aad ee Guutada aad Ciidanka xoogga Dalka Cali Cabdullaahi Halac oo Howlgalka hogaaminayey ayaa sheegay in Ciidanka Xoogga dalka ay bur buriyeen Saldhigyada AlShabaab ay ku lahayeen tuulooyinkaas
1,"Sidoo kale wuxuu sheegay in howlgalka lagu dilay dagaalamayaal ka tirsan Ururka AlSbabaab, kuwaas oo ku sugnaa degaannada howlgalka laga sameeyay"
1,Dhawaan Ciidanka xoogga dalka iyo kuwa Maamulka degmada Walanweyn ayaa waxaa degaano hoostaga degmadaas ay ka sameeyeen howlgal lagu soo qabtay Koox Burcad ah oo dhac u geeysanayay Dad Shacabka ah
1,"Wasiirka Warfaafinta, Dhaqanka iyo Dalxiiska XFS Cusmaan Abokar Dubbe la kulmay Safiirka Shiinaha FEI ShengchaoKulanka Wasiirka Warfaafinta, Dhaqanka iyo Dalxiiska Xukuumadda Federaalka Soomaaliya Mudane Cusmaan Abokar Dubbe iyo Safiirka Dowladda China FEI Shengchao oo ka dhacay xarunta Safaaradda waxaa ay uga wada hadleen horumarinta mashaariicda Shiinaha ka fulinayo Soomaaliya"
1,"Wasiir Dubbe ayaa safiirka uga mahad celiyay mashaariicda horumarineed ee Dowladiisu ka wado Soomaaliya gaar ahaa mashiiriic ay ku taageero Wasaaradda Warfaafinta, Dhaqanka iyo Dalxiiska sida qalabeynta iyo horumarinta dhismaha Tiyaatarka iyo Warbaahinta QarankaWasiirka Warfaafinta ayaa sidoo kale Safiirka uga mahad celiyay kaalinta Dowladda China ee dhismaha nabadda iyo dowladnimada Soomaaliya, sidaas oo kalana Soomaaliya u taagan tahay ilaalinta Midnimada iyo wadajirka dadka iyo Dowladda China lagama maarmaanna ay tahay xoojinta arrintaasi"
1,"Madaxweynaha Somaliland, Muuse Biixi Cabdi, ayaa maanta qasriga madaxtooyada ku qaabilay wafdi xildhibaanno ah oo ka socda Baarlamaanka dalka Uk oo uu hoggaaminayo MP Gavin Williamson"
1,"Madaxweynuhu waxa uu uga mahadnaqay xildhibaannada, Baarlamaanka UK dhawaan horgeeyeen qaddiyadda madaxbannaanida Somaliland, doodihii cadcaddaa ee ay badka keeneen iyo adkaynta xiriirkii soo jireenka ahaa ee hore uga dhexeeyey labada dal, isaga oo soo dhaweeyey booqashada rasmiga ah ee ay ku tageen Somaliland"
1,"Kulankan waxaa madaxweynaha ku wehelinaayey madaxweyne ku xigeenka Somaliland, Cabdiraxmaan Cabdilaahi Ismaaciil Saylici, wasiirka arrimaha dibedda iyo Iskaashiga Caalamiga ah, Dr Ciise Keyd Maxamuud iyo Safiirka Somaliland u fadhiya Ingiriiska Amb"
1," Cabdi Cabdilaahi DiiriyeXubnaha Wafdiga waxay kala ahaayeen, Hon Gavin Williamson CBE, MP Lord Stuart Polak, Lord Edward Udny Lister iyo Hon Alun Cairns MP"
1,"Kooxo Burcad Koonfur Afrikan ah ayaa meelo kamid ah dalkaas waxaa ay ku dileen muwaadin Soomaaliyeed oo wax ka yar laba Bilood joogay dalkaas, iyaga oo dilka kadib goobta ka baxsaday"
1,Muwaadinka Soomaaliyeed oo lagu Magacaabi jiray Maxamed Baasheey ayaa xilliga la dilayay uu xirayay Dukaan uu ka Shaqeeynayay oo kuyaalla Tuulada Khayelitsha gaar ahaan laanta Town  ee Magaalada Cape Town
1,"Ciidamo katirsan kuwa Booliska Koonfur Afrika ayaa tegay goobta uu dilka ka dhacay, iyaga oo halkaasi ka sameeyay howlgal ay ku baadi goobayeen Kooxdii ka dambeeysay dilka muwaadinka Soomaaliyeed"
1,"Dalka Koonfur Afrika ayaa sanad kasta waxaa lagu dhibaateeyaa Dhalinyarada Soomaaliyeed ee Shaqooyinka u doonta, waxaana jirin ilaa iyo hadda cid wax ka qabatay dilalkaas ha ahaato dowladaha Soomaaliya iyo Koonfur Afrika"
1,"Guddiyada doorashooyinka heer dowlad Goboleed ee Maamulada Galmudug, Koonfur Galbeed iyo Gobolada Waqooyi ee Somaliland ayaa Maanta kuraas kamid ah Golaha Shacabka waxaa doorashadooda ay ku qabteen Magaalooyinka, Muqdisho, Dhuusamareeb iyo Baraawe"
1,"Wasiir Dubbe oo ka mid ah Guddiga Abaaraha, waxaa uu sidoo kale Safiirka kala hadlay in dowladda China gacan ka gaysato gurmadka abaaraha iyo sidii xal waara loogu heli lahaa abaaraha soo noq noqday ee Soomaaliya, sida in loo sameeyo waro iyo ceelal lagaga hortago biyo la’aanta"
1,Ugu danbayn madaxweynuhu waxa uu ugu baaqay dawladda Uk inay ballaariso xafiiska dawladda Ingiriisku ku leedahay caasimada Somaliland ee Hargeysa si uu u bixin karo adeegyo bulsho oo dhamaystiran
1,"Kursiga Hop# oo doorashadiisa ka dhacday Dhuusamareeb ayaa markale waxaa ku guuleystay Mahad Maxamed Salaad oo horay ugu fadhiyay kadib markii ay u tanaasushay Shamso Cabdullaahi Maxamed, waxaana cod gacan taag ah ugu codeeysay  Ergo oo goobta ku sugneyd"
1,Kursigaan oo kamid ahaa kuraasta ugu adag Galmudug ayaa waxaa u sharaxnaa balse laga reebay Guddoomiye kuxigeenka Amniga & Siyaasadda Gobolka Banaadir Cali Yare Cali iyo Wasiirkii qorsheynta Galmudug Cabdinaasir Geelle oo kursiga laga reebay dartiis isku casilay
1,"Kursiga labaad ee doorashadiisa lagu qabtay Dhuusamareeb ee Hop# ayaa waxaa ku guuleystay Maxamed Xuseen Abuukar  Gaaraxo kadib markii uu u tanaasulay Maxamed Saciid Cabdullaahi, waxaana cod gacan taag ah ay ugu codeeyeen  Ergo, waxaana kursigaan horay ugu fadhiyay  Sakariye Xasan Sheekh Cali Sakariye Gaashaan"
1,"Kursiga Saddexaad Hop# oo uu ku fadhiyay dhowrkii sano ee la soo dhaafay guddoomiyaha Guddiga Amniga Golaha Shacabka Maxamed Cabdulle Faarax Geeseey, waxaase Maanta ku guuleystay Guddoomiye kuxigeenkii hore ee howlaha Guud ee Gobolka Banaadir Cumar Cali Cabdi kadib markii uu tanaasulay  Cabdullaahi Axmed Cabdi, waxaana cod gacan taag ah uu ku helay  Cod halka laba ay ka aamuseen labana ay diideen"
1,"Dhinaca kale Magaalada Muqdisho waxaa Maanta lagu qabtay doorashada  kursi oo kamid ah Golaha Shacabka, kuwaas oo ah kuraasta ugu dambeeysa ee doorashada Xildhibaannada  Gobolada Waqooyi ee Somaliland"
1,"Kursiga Koowaad ee Hop# oo uu horay ugu fadhiyay Cabdifitaax Ismaaciil Daahir ayaa waxaa ku guuleystay Cabdullaahi Cabdi Maxamed kadib markii ay u tanaasushay Sacdiyo Maxamed Cabdi, waxaana cod gacan taag ah u codeeysay  ergo laba ayaana ka aamusay"
1,"Kursiga labaad ee Hop# ayaa waxaa markale ku guuleysatay Wasiir kuxigeenka Wasaaradda Waxbarashada Soomaaliya Nuuriye Aadan Ciise kadib markii ay u tanaasushay Farxiyo Maxamed Cabdullaahi, waxaana ay heshay  cod  cod ayaana halaabay"
1,"Kursiga Saddexaad ee Hop# oo uu ku fadhiyay Feysal Cumar Guuleed ayaa waxaa Maanta ku guuleystay Dr Maxamed Xasan Maxamed oo ah Dhaqtar ka yimid dalka Hindiya, kadib markii ay u tanaasushay Hodan Ilyaas Bashiir, waxaana cod gacan taag ah oo loo qaaday uu helay  cod halka Saddex cod ay halaabeenKursiga Afaraad ee Hop# oo ay ku fadhisay Faadumo Ismaaciil Xuseen ayaa waxaa Maant"
1,"a loo doortay Sahro Yuusuf  cige kadib markii ay tanaasushay Aamina Abuukar Maxamed, waxaana cod gacan taag ah ugu codeeyay  Ergo, iyada ay halaabeen Afar Cod"
1,"Kursiga Shanaad ee Hop# oo uu horay ugu fadhiyay Wasiirka Dastuurka Saalax Axmed Jaamac oo u wareegay dhinaca Aqalka Sare ayaa waxaa Maanta ku guuleystay  Ceeydaruus Saalax Yuusuf kadib markii ay u tanaasushay Marwo Hoodo Saalax Cabdi, waxaana cod gacan taag ah uu ku helay  Cod, waxaana halaabay laba Cod"
1,"Kursiga lixaad ee Hop# ayaa waxaa markale ku guuleysatay Sahra Yuusuf Cige kadib markii ay tanaasushay Aamina Abuukar Maxamed, waxaana cod gacan taag ah uu ku helay  Cod halka Afar cod ay halaabeen"
1,"Kursiga todobaad ee Hop# oo uu ku fadhiyay Axmed Maxamed Jaamac ayaa waxaa ku guuleystay Nuuradiin Cabdullaahi Coljoog kadib markii ay u tanaasushay Marwo Maryan Maxamed Nuur, wuxuuna helay  cod laba ayaana ka aamusay"
1,Sidoo kale Maanta waxaa degmada Baraawe ee Gobolka Shabeellaha Hoose lagu qabtay doorashada lix kamid ah kuraasta Golaha Shacabka ee degaan doorashadoodu tahay Koonfur Galbeed
1,"Kursiga Koowaad ee Hop# oo uu horay ugu fadhiyay Cali Yuusuf Cismaan ayaa waxaa ku guuleystay Aweys Maxamed Cumar oo helay  cod halka musharaxii la tartamayey ee Abuukar Maxamud Macalin Cumar uu heley cod, waxana halaabay laba Cod"
1,"Kursiga labaad ee Hop# ayaa waxaa horay ugu fadhisay Muno Khaliif Sheekh Abuu  Munokey balse waxaa maanta ku guuleysatay walaasheed Nuuralcayn Khaliif Shekh Abuu, iyada oo heshay codad gaaraya cod halka musharaxii la tartamaysay Faaduma Abuukar Shekh ay heshay cod, waxaana halaabay laba Cod"
1,Kursiga Saddexaad ee Hop# oo uu ku fadhiuau Maxamed Nuuraani Bakar ayaa waxaa ku guuleystay Maxamed Xasan Maxamed Murjaan isagoo heley codad gaaraya cod halka musharaxii la tartamayey ee Nuur Cali Nuur  uu helay cod
1,"Kursiga Afaraad ee Hop# oo uu horay ugu fadhiyay Shariif Sheekhunaa Maye ayaa waxaa ku guuleystay guddoomiyaha Baarlamaanka Koonfur Galbeed Dr Cali Saciid Faqi, isaga oo heley codad gaaraya cod halka musharaxii la tartamayey ee Nuur Cumar aadan uu halay cod"
1,Guddiyada doorashooyinka heer dowlad Goboleed ee Galmudug iyo Gobolada Waqooyi ee Somaliland ayaa Maanta la filayaa in Magaalooyinka Dhuusamareeb iyo Muqdisho ku qabtaan doorashada kuraas kamid ah Xildhibaannada Golaha Shacabka
1,"Xarunta dugsiga tababarka Janeraal Kaahiye ee Magaalada Muqdisho ayaa Maanta lagu qabanayaa doorashada Afar kamid ah kuraasta Golaha Shacabka ee Gobolada Waqooyi, kuwaas oo horay Guddiga doorashooyinka u shaaciyeen, waxana ay kala yihiin"
1,Safiirka Dowladda China FEI Shengchao ayaa Wasiirka Warfaafinta ugu mahad celiyay kulanka iyo booqashada waxaana uu balan qaaday in ay xoojinayaan mashaariicda horumarinta Dhaqanka iyo Warbaahinta
1,"Waxaa uu sheegay Safiirka in labada dal uu ka dhaxeeyo xiriir qoto dheer oo ku dhisan iskaashi, islamarkaana dowladiisu taageerayso horumarinta dhismaha dowladnimada"
1,"Sidoo kale madaxweynuhu waxa uu fariin u diray dhammaan baarlamaanada kale ee caalamku inay ku daydaan baarlamaanka Uk oo ay ku dhiirradaan inay horkeenaan golayaashooda doodda la xiriirta madaxbannaanida Sonaliland, maaddaama wakhtigani yahay kii ay Somaliland iyo Shacbigeedu Sugayeen xaqii ay beesha caalamka ku lahaayeen"
1,"Goobjoogayaal ayaa waxaa ay Warbaahinta u sheegeen in Kooxaha burcadda ah aysan wax dhac ah u geysan dukaanka balae kaliya ay dileen Muwaadinka Soomaaliyeed, iyada oo sidoo kale ay jireen dhalinyaro la socotay muwaadinka Soomaaliyeed ee la dilay, kuwaas oo weerarka ka badbaaday"
1,"Kursiga Shanaad ee Hop# oo uu ku fadhiyay Axmed Cumar Islow ayaa waxaa Maanta ku guuleystay Muqtaar Axmed Xasan oo heley codad gaaraya cod halka musharaxii la tartamayey Iidle Ibraahim Nuur uu halay cod, waxaana halaabay hal Cod"
1,Kursiga lixaad ee Hop# waxaa markale ku guuleystay Wasiirka Dhalinyarada & Cayaaraha Xukuumadda Soomaaliya Xamsa Saciid Xamsa isagoo heley codad gaaraya cod halka musharaxii la tartamayey ee Qasaali Fiqi Abuu uu heley cod
1,"Todobaadka soo socda ayaa waxaa la filayaa in kuraas kamid ah Golaha Shacabka lagu qabto Magaalooyinka, Kismaayo, Boosaaso, Beledweyne iyo Muqdisho"
1,"Magaalada Garoowe ee Caasimadda Dowlad Goboleedka Puntland waxaa Maanta oo khamiis ah ka qabsoomay Shirka saraakiisha saldhigyada iyo kartaroolada, kaas oo loiga hadlay ka hortegida falalka ay geystaan AlShabaab"
1,"Warar kala duwan ayaa kasoo baxaya sababaha keenay isku dhaca labada Ciidan, waxaana wararka qaar ee la helay ay sheegayaan in uu salka ku haayo dagaalka xariga  dad howlgal ay sameeyeen Ciidamada Booliska Beledweyne ay kusoo qabteen"
1,In kastoo weli ka hadlin dagaalka Maanta lagu dilay Taliyihii Booliska Beleweyne Madaxda Sar sare ee HirShabeelle ayaa waxaa ka tacsiyadeeyay qaar kamid ah mas’uuliyiinta Maamulka HirShabeelle
1,"Magaalada Beledweyne ayaa bilihii la soo dhafay waxaa ay wajaheeysay marxalado kala duwan, waxaana qeybo kamid ah magaalada ku sugan maleeshiyaad la magac baxay kacdoonka Gobolka Hiiraan, kuwaas oo kasoo horjeeda Maamulka HirShabeelle"
1,"Xildhibaan Mahad Salaad ayaa markii saddexaad saaka ku guuleystay doorashada kursiga HOP ee Golaha Shacab Baarlamaanka Federaalka Soomaaliya, kadib doorasho ka dhacay magaalada Dhuusamareeb ee xarunta maamul Galmudug"
1,"Waxaa ka tanaasushay doorashada kursigan Shamso Cabdullaahi Maxamed oo Mahad Salaad kula tartameysay doorashada kursigan, iyado qaab gacantaag ah ay ergada doorashada kursigan oo gaareysay  ay marii dambee ugu codeeyeen xildhibaan Mahad Salaad"
1,Wasiirkii Qorsheynta Galmudug Cabdinaasir Gelle iyo Guddoomiye ku xigeenka Gobolka Banaadir Cali Yare ayaa madaxweynaha Galmudug ku eedeeyay in uu kursigan u xiray xidlhibaan Mahad Salaad
1,Madaxtooyada Galmudug kama jawaabin eedeymaha loo jeediyay madaxweyne Axmed Cabdi Kaariye Qoorqoor
1,"Midowga Afrika ayaa waxaa ka go’an in uu taageero Soomaaliya si looga adkaado argagixisada oo burbur ku ah dhaqaalaha, dhaqanka, siyaasadda iyo nolosha bulshada,” ayuu yiri Ergeyga Gaarka ah ee Guddoomiyaha Guddiga Midowga Afrika ee Soomaaliya, Fiona Lortan"
1,Habeen ka hor ayay aheyd markii Gaari laga soo buuxiyay waxyaabaha qarxa lagu weeraray Saldhiga Booliska degmada Kaxda Sidoo kale la weeraray labo deegaan oo kala ah CeelashaBiyaha iyo CeelJanaale Gaari walxaha qarxa laga soo buuxiyay ayaa sidoo kale lagu qarxiyay
1,Taliyaha qaybta booliska gobolka G/sare Xussen Cali ayaa saraakiisha kula dardarmay ka hortaga falalka Amni darro oo ay geystaan AlShabaab iyo mandooriyaha isaga oo xusay in xuraansi badan looga bahan yahay saraakiishu inay sameeyaan
1,"Magaalada Garoowe ayaa waxaa ay kamid tahay Goobaha ay ka socoto doorashada Xildhibaannada Golaha Shacabka, waxaana maalmihii la soo dhaafay aad loo adkeeyay Amniga Magaalada"
1,"Xaaladda Magaalada Beledweyne ayaa Maanta siweyn looga dareemay dsgaalka, waxaana uu saameyn ku yeeshay isku socodka dadka iyo Ganacsiga ee Goobaha ku dhow Saldhiga Booliska Magaalada Beledweyne"
1,"Hadal kooban oo uu jeediyay doorashada kadib ayuu ku sheegay inuu ku faraxsan yahay natiijada doorashada, isagoo u mahadceliyay erada iyo guddiga doorashada"
1,"Kursigan ayaa ka mid ahaa kuraasta sida weyn isha looga hayay, iyadoo laba kamid ah musharraxiinta kula loollameysay kursigan ay sheegeen in loo diiday inay ka qeyb galaan tartanka"
1,Howlgalka Midowga Afrika ee Soomaaliya AMISOM ayaa si kulul u cambaareeyay weeraro xiriir ah oo AlShabaab habeen ka hor ka fuliyeen magaalada Muqdisho
1,"Weerarada ayaa lala beegsaday Saldhiga degmada Kaxda iyo Hoyga guddoomiye kuxigeenka Amniga degmada Hiliwaa iyo  xaafado dad shacab ah degan yihiin, waxaa ku dhintay askar iyo tiro kale"
1,"dad rayid ah oo ay ku jiraan haweenQoraql kasoo baxay howlgalka Midowga Afrika ee AMISOM ayaa lagu sheegsy in Weerarkii ugu dambeeyay ee AlShabaab uu muujinayo sida ay uga xun yihiin Nabadda iyo horumarka kajira Soomaaliya, xilli lagu jiro waqti abaaro kajiraan dalka“"
1,Hop# oo uu hadda ku fadhiyo Xildhibaan Feysal Cumar Guuleed Hop# oo dhowrkii sano ee la soo dhaafay ku fadhido Nuuriye Aadan Ciise Hop# oo uu ku fadhiyo Wasiir kuxigeenkii hore ee Wasaaraddda Warfaafinta Cabdiraxmaan Iidaan Yoonis Hop# oo ay hadda ku fadhiso Sahro Yuusuf Cige
1,"Dhinaca kale Guddiga doorashooyinka heer dowlad Goboleed ee Galmudug ayaa Maanta Magaalada Dhuusamareeb ku qabanaya doorashada Saddex kamid ah Golaha Shacabka, kuwaas oo shalay la diiwaangeliyay musharrixiinta ku tartamaya, waxaana ay kala yihiin kuraasta & musharrixiinta Maanta ku tartamaya"
1, Hop# oo uu hadda ku fadhiyo lufti Shariif  Maxamed  Cumar Hop# oo ay ku fadhiso Biibi Khaliif Maxamed Hop# oo dhowrkii sano ee la soo dhaafay uu ku fadhiyo Neylaani Nuur Iikar Hop# oo ay hadda ku fadhiso Fahma Axmed Nuur 
1,Hop# oo uu ku fadhiyo Khaalid Macoow CabduqaadirTodobaadka soo aocda ayaa la filayaa in kuraasta ugu horreeysa ee Golaha Shacabka Beelaha Banaadiriga in lagu qabto Magaalada Muqdisho
1,"Guddiga maamulka doorashooyinka banaadiriga ayaa shaaciyay jadwalka doorashada dhamaan kuraasta Golaha Shacabka ee doorashadooda lagu qabanayo Magaalada Muqdisho, kuwaas oo la ogeeysiiyay musharrixiinta kuraastaas inay diyaar garoobaan"
1,Qoraal kasoo baxay Guddiga ayaa lagu shaaciyay in  Bishaan Magaalada Muqdisho lagu qabanayo doorashada Shanta Kursi ee kala ah
